Time of Scrape,Player Name,Team,Position,Game Start Date,Opponent,Strikeout Predictions
2023-06-26 17:04:45,Brandon Williamson,CIN,P,"Jun 26, 2023",BAL,4.0
2023-06-26 17:04:45,Cole Irvin,BAL,P,"Jun 26, 2023",CIN,4.0
2023-06-26 17:04:45,Colin Rea,MIL,P,"Jun 26, 2023",NYM,4.0
2023-06-26 17:04:45,Justin Verlander,NYM,P,"Jun 26, 2023",MIL,6.5
2023-06-26 17:04:45,Sonny Gray,MIN,P,"Jun 26, 2023",ATL,5.0
2023-06-26 17:04:45,Spencer Strider,ATL,P,"Jun 26, 2023",MIN,9.5
2023-06-26 17:04:45,Matthew Boyd,DET,P,"Jun 26, 2023",TEX,5.0
2023-06-26 17:04:45,Andrew Heaney,TEX,P,"Jun 26, 2023",DET,6.0
2023-06-26 17:04:46,Dylan Cease,CWS,P,"Jun 26, 2023",LAA,7.0
2023-06-26 17:04:46,Reid Detmers,LAA,P,"Jun 26, 2023",CWS,6.0
2023-06-26 17:04:46,Trevor Williams,WSH,P,"Jun 26, 2023",SEA,4.5
2023-06-26 17:04:46,Luis Castillo,SEA,P,"Jun 26, 2023",WSH,6.0
2023-06-27 03:12:12,Andrew Abbott,CIN,P,"Jun 27, 2023",BAL,5.0
2023-06-27 03:12:12,Tyler Wells,BAL,P,"Jun 27, 2023",CIN,5.5
2023-06-27 03:12:12,Yu Darvish,SD,P,"Jun 27, 2023",PIT,6.0
2023-06-27 03:12:12,Rich Hill,PIT,P,"Jun 27, 2023",SD,4.0
2023-06-27 03:12:12,Sandy Alcantara,MIA,P,"Jun 27, 2023",BOS,5.0
2023-06-27 03:12:12,Garrett Whitlock,BOS,P,"Jun 27, 2023",MIA,5.0
2023-06-27 03:12:13,Julio Teheran,MIL,P,"Jun 27, 2023",NYM,4.0
2023-06-27 03:12:13,Joe Ryan,MIN,P,"Jun 27, 2023",ATL,5.5
2023-06-27 03:12:13,Bryce Elder,ATL,P,"Jun 27, 2023",MIN,5.5
2023-06-27 03:12:13,Framber Valdez,HOU,P,"Jun 27, 2023",STL,5.5
2023-06-27 03:12:13,Jordan Montgomery,STL,P,"Jun 27, 2023",HOU,4.0
2023-06-27 03:12:13,Gavin Williams,CLE,P,"Jun 27, 2023",KC,5.0
2023-06-27 03:12:13,Brady Singer,KC,P,"Jun 27, 2023",CLE,3.5
2023-06-27 03:12:13,Clayton Kershaw,LAD,P,"Jun 27, 2023",COL,6.0
2023-06-27 03:12:13,Connor Seabold,COL,P,"Jun 27, 2023",LAD,3.0
2023-06-27 03:12:14,Michael Kopech,CWS,P,"Jun 27, 2023",LAA,6.5
2023-06-27 03:12:14,Shohei Ohtani,LAA,P,"Jun 27, 2023",CWS,8.0
2023-06-27 03:12:14,Jhony Brito,NYY,P,"Jun 27, 2023",OAK,4.0
2023-06-27 03:12:14,Paul Blackburn,OAK,P,"Jun 27, 2023",NYY,5.0
2023-06-27 03:12:14,Taj Bradley,TB,P,"Jun 27, 2023",ARI,5.5
2023-06-27 03:12:14,Zac Gallen,ARI,P,"Jun 27, 2023",TB,6.0
2023-06-27 03:12:14,Jake Irvin,WSH,P,"Jun 27, 2023",SEA,4.0
2023-06-27 03:12:14,Bryan Woo,SEA,P,"Jun 27, 2023",WSH,5.0
2023-06-27 06:02:12,Andrew Abbott,CIN,P,"Jun 27, 2023",BAL,5.0
2023-06-27 06:02:12,Tyler Wells,BAL,P,"Jun 27, 2023",CIN,5.5
2023-06-27 06:02:12,Yu Darvish,SD,P,"Jun 27, 2023",PIT,6.0
2023-06-27 06:02:12,Rich Hill,PIT,P,"Jun 27, 2023",SD,4.0
2023-06-27 06:02:12,Sandy Alcantara,MIA,P,"Jun 27, 2023",BOS,5.0
2023-06-27 06:02:12,Garrett Whitlock,BOS,P,"Jun 27, 2023",MIA,5.0
2023-06-27 06:02:13,Julio Teheran,MIL,P,"Jun 27, 2023",NYM,4.0
2023-06-27 06:02:13,David Peterson,NYM,P,"Jun 27, 2023",MIL,5.5
2023-06-27 06:02:13,Joe Ryan,MIN,P,"Jun 27, 2023",ATL,5.5
2023-06-27 06:02:13,Bryce Elder,ATL,P,"Jun 27, 2023",MIN,5.5
2023-06-27 06:02:13,Framber Valdez,HOU,P,"Jun 27, 2023",STL,5.5
2023-06-27 06:02:13,Jordan Montgomery,STL,P,"Jun 27, 2023",HOU,4.0
2023-06-27 06:02:13,Matt Manning,DET,P,"Jun 27, 2023",TEX,4.0
2023-06-27 06:02:14,Gavin Williams,CLE,P,"Jun 27, 2023",KC,5.0
2023-06-27 06:02:14,Brady Singer,KC,P,"Jun 27, 2023",CLE,3.5
2023-06-27 06:02:14,Clayton Kershaw,LAD,P,"Jun 27, 2023",COL,6.0
2023-06-27 06:02:14,Connor Seabold,COL,P,"Jun 27, 2023",LAD,3.0
2023-06-27 06:02:14,Michael Kopech,CWS,P,"Jun 27, 2023",LAA,6.5
2023-06-27 06:02:14,Shohei Ohtani,LAA,P,"Jun 27, 2023",CWS,8.0
2023-06-27 06:02:14,Jhony Brito,NYY,P,"Jun 27, 2023",OAK,4.0
2023-06-27 06:02:14,Paul Blackburn,OAK,P,"Jun 27, 2023",NYY,5.0
2023-06-27 06:02:14,Taj Bradley,TB,P,"Jun 27, 2023",ARI,5.5
2023-06-27 06:02:14,Zac Gallen,ARI,P,"Jun 27, 2023",TB,6.0
2023-06-27 06:02:15,Jake Irvin,WSH,P,"Jun 27, 2023",SEA,4.0
2023-06-27 06:02:15,Bryan Woo,SEA,P,"Jun 27, 2023",WSH,5.0
2023-06-27 06:42:01,Andrew Abbott,CIN,P,"Jun 27, 2023",BAL,5.0
2023-06-27 06:42:01,Tyler Wells,BAL,P,"Jun 27, 2023",CIN,5.5
2023-06-27 06:42:01,Yu Darvish,SD,P,"Jun 27, 2023",PIT,6.0
2023-06-27 06:42:01,Rich Hill,PIT,P,"Jun 27, 2023",SD,4.0
2023-06-27 06:42:01,Sandy Alcantara,MIA,P,"Jun 27, 2023",BOS,5.0
2023-06-27 06:42:02,Garrett Whitlock,BOS,P,"Jun 27, 2023",MIA,5.0
2023-06-27 06:42:02,Julio Teheran,MIL,P,"Jun 27, 2023",NYM,4.0
2023-06-27 06:42:02,David Peterson,NYM,P,"Jun 27, 2023",MIL,5.5
2023-06-27 06:42:02,Joe Ryan,MIN,P,"Jun 27, 2023",ATL,5.5
2023-06-27 06:42:02,Bryce Elder,ATL,P,"Jun 27, 2023",MIN,5.5
2023-06-27 06:42:02,Framber Valdez,HOU,P,"Jun 27, 2023",STL,5.5
2023-06-27 06:42:02,Jordan Montgomery,STL,P,"Jun 27, 2023",HOU,4.0
2023-06-27 06:42:02,Matt Manning,DET,P,"Jun 27, 2023",TEX,4.0
2023-06-27 06:42:02,Gavin Williams,CLE,P,"Jun 27, 2023",KC,5.0
2023-06-27 06:42:02,Brady Singer,KC,P,"Jun 27, 2023",CLE,3.5
2023-06-27 06:42:03,Clayton Kershaw,LAD,P,"Jun 27, 2023",COL,6.0
2023-06-27 06:42:03,Connor Seabold,COL,P,"Jun 27, 2023",LAD,3.0
2023-06-27 06:42:03,Michael Kopech,CWS,P,"Jun 27, 2023",LAA,6.5
2023-06-27 06:42:03,Shohei Ohtani,LAA,P,"Jun 27, 2023",CWS,8.0
2023-06-27 06:42:03,Jhony Brito,NYY,P,"Jun 27, 2023",OAK,4.0
2023-06-27 06:42:03,Paul Blackburn,OAK,P,"Jun 27, 2023",NYY,5.0
2023-06-27 06:42:03,Taj Bradley,TB,P,"Jun 27, 2023",ARI,5.5
2023-06-27 06:42:03,Zac Gallen,ARI,P,"Jun 27, 2023",TB,6.0
2023-06-27 06:42:04,Jake Irvin,WSH,P,"Jun 27, 2023",SEA,4.0
2023-06-27 06:42:04,Bryan Woo,SEA,P,"Jun 27, 2023",WSH,5.0
2023-06-27 07:42:40,Andrew Abbott,CIN,P,"Jun 27, 2023",BAL,5.0
2023-06-27 07:42:40,Tyler Wells,BAL,P,"Jun 27, 2023",CIN,5.5
2023-06-27 07:42:40,Yu Darvish,SD,P,"Jun 27, 2023",PIT,6.0
2023-06-27 07:42:40,Rich Hill,PIT,P,"Jun 27, 2023",SD,4.5
2023-06-27 07:42:40,Sandy Alcantara,MIA,P,"Jun 27, 2023",BOS,5.0
2023-06-27 07:42:40,Garrett Whitlock,BOS,P,"Jun 27, 2023",MIA,5.0
2023-06-27 07:42:40,Julio Teheran,MIL,P,"Jun 27, 2023",NYM,4.0
2023-06-27 07:42:40,David Peterson,NYM,P,"Jun 27, 2023",MIL,5.5
2023-06-27 07:42:41,Joe Ryan,MIN,P,"Jun 27, 2023",ATL,5.5
2023-06-27 07:42:41,Bryce Elder,ATL,P,"Jun 27, 2023",MIN,5.0
2023-06-27 07:42:41,Framber Valdez,HOU,P,"Jun 27, 2023",STL,5.5
2023-06-27 07:42:41,Jordan Montgomery,STL,P,"Jun 27, 2023",HOU,4.0
2023-06-27 07:42:41,Matt Manning,DET,P,"Jun 27, 2023",TEX,4.0
2023-06-27 07:42:41,Gavin Williams,CLE,P,"Jun 27, 2023",KC,5.0
2023-06-27 07:42:41,Brady Singer,KC,P,"Jun 27, 2023",CLE,3.5
2023-06-27 07:42:41,Clayton Kershaw,LAD,P,"Jun 27, 2023",COL,6.0
2023-06-27 07:42:41,Connor Seabold,COL,P,"Jun 27, 2023",LAD,3.0
2023-06-27 07:42:41,Michael Kopech,CWS,P,"Jun 27, 2023",LAA,6.5
2023-06-27 07:42:42,Shohei Ohtani,LAA,P,"Jun 27, 2023",CWS,8.0
2023-06-27 07:42:42,Jhony Brito,NYY,P,"Jun 27, 2023",OAK,4.0
2023-06-27 07:42:42,Paul Blackburn,OAK,P,"Jun 27, 2023",NYY,5.0
2023-06-27 07:42:42,Taj Bradley,TB,P,"Jun 27, 2023",ARI,5.5
2023-06-27 07:42:42,Zac Gallen,ARI,P,"Jun 27, 2023",TB,6.0
2023-06-27 07:42:42,Jake Irvin,WSH,P,"Jun 27, 2023",SEA,4.0
2023-06-27 07:42:42,Bryan Woo,SEA,P,"Jun 27, 2023",WSH,5.0
2023-06-27 18:02:21,Taj Bradley,TB,P,"Jun 27, 2023",ARI,5.0
2023-06-28 00:00:46,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.0
2023-06-28 00:00:46,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 00:00:46,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 00:00:46,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 00:00:47,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 00:00:47,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 00:00:47,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 02:05:29,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.0
2023-06-28 02:05:29,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 02:05:29,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 02:05:29,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 02:05:29,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 02:05:29,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 02:05:29,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 02:05:29,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 02:05:29,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 02:05:30,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 02:05:30,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 02:05:30,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 02:05:30,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 02:05:30,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,4.5
2023-06-28 02:05:30,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 02:05:30,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 03:05:30,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.0
2023-06-28 03:05:30,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 03:05:30,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 03:05:31,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 03:05:31,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 03:05:31,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 03:05:31,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 03:05:31,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 03:05:31,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 03:05:31,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 03:05:31,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 03:05:32,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 03:05:32,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 03:05:32,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,4.5
2023-06-28 03:05:32,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 03:05:32,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 03:06:06,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.0
2023-06-28 03:06:06,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 03:06:06,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 03:06:06,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 03:06:06,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 03:06:07,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 03:06:07,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 03:06:07,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 03:06:07,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 03:06:07,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 03:06:07,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 03:06:07,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 03:06:07,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 03:06:08,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,4.5
2023-06-28 03:06:08,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 03:06:08,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 04:06:16,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.0
2023-06-28 04:06:17,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 04:06:17,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 04:06:17,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 04:06:17,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 04:06:17,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 04:06:17,Mitch Keller,PIT,P,"Jun 28, 2023",SD,5.5
2023-06-28 04:06:17,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 04:06:17,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 04:06:17,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 04:06:18,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 04:06:18,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 04:06:18,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 04:06:18,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 04:06:18,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,4.5
2023-06-28 04:06:18,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
2023-06-28 04:06:18,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 04:06:19,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 04:06:19,Zach Davies,ARI,P,"Jun 28, 2023",TB,3.5
2023-06-28 05:06:59,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.0
2023-06-28 05:07:00,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 05:07:00,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 05:07:00,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 05:07:00,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 05:07:00,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 05:07:00,Mitch Keller,PIT,P,"Jun 28, 2023",SD,5.5
2023-06-28 05:07:00,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 05:07:00,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 05:07:01,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 05:07:01,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 05:07:01,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 05:07:01,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 05:07:01,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 05:07:01,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,4.5
2023-06-28 05:07:01,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
2023-06-28 05:07:01,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 05:07:02,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 05:07:02,JP Sears,OAK,P,"Jun 28, 2023",NYY,5.5
2023-06-28 05:07:02,Zach Davies,ARI,P,"Jun 28, 2023",TB,3.5
2023-06-28 06:07:42,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.0
2023-06-28 06:07:42,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 06:07:42,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.0
2023-06-28 06:07:42,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 06:07:42,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 06:07:42,Mitch Keller,PIT,P,"Jun 28, 2023",SD,5.5
2023-06-28 06:07:43,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.0
2023-06-28 06:07:43,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 06:07:43,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 06:07:43,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 06:07:43,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 06:07:43,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 06:07:43,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 06:07:43,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,4.5
2023-06-28 06:07:43,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
2023-06-28 06:07:44,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 06:07:44,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 06:07:44,JP Sears,OAK,P,"Jun 28, 2023",NYY,5.5
2023-06-28 06:07:44,Zach Davies,ARI,P,"Jun 28, 2023",TB,3.5
2023-06-28 07:08:27,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.5
2023-06-28 07:08:27,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 07:08:28,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 07:08:28,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 07:08:28,Mitch Keller,PIT,P,"Jun 28, 2023",SD,6.0
2023-06-28 07:08:28,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.5
2023-06-28 07:08:28,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.0
2023-06-28 07:08:28,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 07:08:28,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 07:08:28,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 07:08:28,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.5
2023-06-28 07:08:29,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 07:08:29,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
2023-06-28 07:08:29,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 07:08:29,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,3.5
2023-06-28 07:08:29,JP Sears,OAK,P,"Jun 28, 2023",NYY,5.5
2023-06-28 07:08:29,Zach Davies,ARI,P,"Jun 28, 2023",TB,3.5
2023-06-28 08:09:12,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.5
2023-06-28 08:09:12,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.5
2023-06-28 08:09:13,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 08:09:13,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.5
2023-06-28 08:09:13,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 08:09:13,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 08:09:13,Mitch Keller,PIT,P,"Jun 28, 2023",SD,6.0
2023-06-28 08:09:13,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.5
2023-06-28 08:09:13,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.5
2023-06-28 08:09:13,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 08:09:14,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 08:09:14,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 08:09:14,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.0
2023-06-28 08:09:14,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 08:09:14,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
2023-06-28 08:09:14,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 08:09:14,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,4.0
2023-06-28 08:09:14,JP Sears,OAK,P,"Jun 28, 2023",NYY,5.5
2023-06-28 08:09:14,Zach Davies,ARI,P,"Jun 28, 2023",TB,3.5
2023-06-28 09:09:45,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.5
2023-06-28 09:09:45,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,3.5
2023-06-28 09:09:46,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 09:09:46,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.5
2023-06-28 09:09:46,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 09:09:46,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 09:09:46,Mitch Keller,PIT,P,"Jun 28, 2023",SD,6.0
2023-06-28 09:09:46,Blake Snell,SD,P,"Jun 28, 2023",PIT,7.0
2023-06-28 09:09:46,Logan Webb,SF,P,"Jun 28, 2023",TOR,5.0
2023-06-28 09:09:46,Braxton Garrett,MIA,P,"Jun 28, 2023",BOS,5.0
2023-06-28 09:09:46,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.5
2023-06-28 09:09:46,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.5
2023-06-28 09:09:46,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 09:09:47,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 09:09:47,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 09:09:47,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.0
2023-06-28 09:09:47,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 09:09:47,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,5.0
2023-06-28 09:09:47,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
2023-06-28 09:09:47,Lucas Giolito,CWS,P,"Jun 28, 2023",LAA,6.0
2023-06-28 09:09:47,Jaime Barria,LAA,P,"Jun 28, 2023",CWS,4.0
2023-06-28 09:09:48,JP Sears,OAK,P,"Jun 28, 2023",NYY,5.0
2023-06-28 09:09:48,Domingo Germán,NYY,P,"Jun 28, 2023",OAK,5.0
2023-06-28 09:09:48,Zach Davies,ARI,P,"Jun 28, 2023",TB,3.5
2023-06-28 09:09:48,Zach Eflin,TB,P,"Jun 28, 2023",ARI,4.5
2023-06-28 10:10:28,Kenta Maeda,MIN,P,"Jun 28, 2023",ATL,4.5
2023-06-28 10:10:28,Kolby Allard,ATL,P,"Jun 28, 2023",MIN,4.0
2023-06-28 10:10:28,Patrick Corbin,WSH,P,"Jun 28, 2023",SEA,4.5
2023-06-28 10:10:28,Logan Gilbert,SEA,P,"Jun 28, 2023",WSH,5.5
2023-06-28 10:10:28,Luke Weaver,CIN,P,"Jun 28, 2023",BAL,3.5
2023-06-28 10:10:28,Kyle Gibson,BAL,P,"Jun 28, 2023",CIN,4.5
2023-06-28 10:10:28,Mitch Keller,PIT,P,"Jun 28, 2023",SD,6.0
2023-06-28 10:10:28,Blake Snell,SD,P,"Jun 28, 2023",PIT,7.0
2023-06-28 10:10:29,Logan Webb,SF,P,"Jun 28, 2023",TOR,5.0
2023-06-28 10:10:29,Braxton Garrett,MIA,P,"Jun 28, 2023",BOS,5.0
2023-06-28 10:10:29,Wade Miley,MIL,P,"Jun 28, 2023",NYM,3.5
2023-06-28 10:10:29,Kodai Senga,NYM,P,"Jun 28, 2023",MIL,6.5
2023-06-28 10:10:29,Cristian Javier,HOU,P,"Jun 28, 2023",STL,5.0
2023-06-28 10:10:29,Miles Mikolas,STL,P,"Jun 28, 2023",HOU,4.0
2023-06-28 10:10:29,Joey Wentz,DET,P,"Jun 28, 2023",TEX,4.5
2023-06-28 10:10:29,Dane Dunning,TEX,P,"Jun 28, 2023",DET,4.0
2023-06-28 10:10:30,Aaron Nola,PHI,P,"Jun 28, 2023",CHC,6.0
2023-06-28 10:10:30,Drew Smyly,CHC,P,"Jun 28, 2023",PHI,5.0
2023-06-28 10:10:30,Logan Allen,CLE,P,"Jun 28, 2023",KC,4.5
